,year,month,day,hour,outdoor_temperature,heat_transfer_window ,heat_transfer_wall,heat_transfer_infiltration,heat_transfer_natural_vent,heating_load,cooling_load,lighting_energy,equipment_energy,heat_energy,cool_energy,DHW_energy,pump_energy,fan_energy,total_electricity,total_gas,SWH_production,PV_production,wind_production,occupants
7986,1998,11,29,19,12.0,-642114.3428733705,-5939688.581436742,669119.9999999999,0.0,12482362.09992865,0.0,2007360.0,2810304.0,16242062.271682847,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,26287398.91945348,0.0,0.0,0.0,4.001025344
7987,1998,11,29,20,11.0,-478220.9848652379,-4423641.606410355,669119.9999999999,0.0,16055333.126374336,0.0,2007360.0,2810304.0,20846076.69466247,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,30891413.342433102,0.0,0.0,0.0,4.001025344
7988,1998,11,29,21,11.0,-540893.6769409543,-5003376.785388354,669119.9999999999,0.0,17937844.588232093,0.0,2007360.0,2810304.0,23279769.3695721,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,33325106.01734273,0.0,0.0,0.0,4.001025344
7989,1998,11,29,22,9.0,-590067.6784492072,-5458246.324597077,669119.9999999999,0.0,21282233.741937585,0.0,2007360.0,2810304.0,27592812.054372862,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,37638148.7021435,0.0,0.0,0.0,4.001025344
7990,1998,11,29,23,8.0,-341625.4030307545,-3160104.626273173,669119.9999999999,0.0,24342228.1171866,0.0,602208.0,2375268.9408,31560151.700554058,0.0,11199688.546230623,427133.3476061946,480776.4280735989,3885386.7164797937,42759840.24678468,0.0,0.0,0.0,4.4608
7991,1998,11,29,24,7.0,-320649.7280549422,-2966075.356370491,669119.9999999999,0.0,26348208.47440208,0.0,602208.0,2375268.9408,34160942.55984904,0.0,11199688.546230623,427133.3476061946,480776.4280735989,3885386.7164797937,45360631.10607966,0.0,0.0,0.0,4.4608
7992,1998,11,30,1,7.0,-302123.13348312676,-2794700.579506457,669119.9999999999,0.0,27964984.87829069,0.0,200736.0,1570959.936,36257123.25156536,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,47456811.79779598,0.0,0.0,0.0,4.4608
7993,1998,11,30,2,6.0,-249721.40730451848,-2309973.9290506286,669119.9999999999,0.0,29518767.344628155,0.0,200736.0,1570959.936,38271631.13109054,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,49471319.67732116,0.0,0.0,0.0,4.4608
7994,1998,11,30,3,8.0,-102833.8972069127,-951234.5142319821,669119.9999999999,0.0,27733511.554181688,0.0,200736.0,1570959.936,35957013.77973136,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,47156702.325961985,0.0,0.0,0.0,4.4608
7995,1998,11,30,4,8.0,-102833.8972069127,-951234.5142319821,669119.9999999999,0.0,27052610.532864537,0.0,200736.0,1570959.936,35074212.93576675,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,46273901.48199737,0.0,0.0,0.0,4.4608
7996,1998,11,30,5,9.0,-97526.02094514675,-902135.5766773233,669119.9999999999,0.0,25606290.28902291,0.0,200736.0,1570959.936,33199031.827304617,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,44398720.37353524,0.0,0.0,0.0,4.4608
7997,1998,11,30,6,9.0,-97526.02094514675,-902135.5766773233,669119.9999999999,0.0,24994794.313004017,0.0,200736.0,1570959.936,32406215.91601962,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,43605904.46225024,0.0,0.0,0.0,4.4608
7998,1998,11,30,7,9.0,-121907.52618143345,-1127669.4708466541,669119.9999999999,0.0,24710794.117654268,0.0,200736.0,1570959.936,32038004.37823123,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,43237692.92446186,0.0,0.0,0.0,4.4608
7999,1998,11,30,8,9.0,-97526.02094514675,-902135.5766773233,669119.9999999999,0.0,23979317.34433416,0.0,863164.7999999999,2019203.424,31089631.130709358,0.0,9890444.955176264,427133.3476061946,480776.4280735989,3790277.9996797936,40980076.08588562,0.0,0.0,0.0,3.93933248
8000,1998,11,30,9,10.0,2051592.7233382566,2352032.809507145,669119.9999999999,0.0,22625861.454746217,0.0,379391.04000000004,1705854.528,29334850.385505304,0.0,4576304.736875295,427133.3476061946,480776.4280735989,2993155.3436797936,33911155.1223806,0.0,0.0,0.0,1.8227274879999997
8001,1998,11,30,10,10.0,3073152.175326949,5013366.178448493,669119.9999999999,0.0,20993999.020623904,0.0,258748.704,1487212.8768,27219110.374878533,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,29928203.037326258,0.0,0.0,0.0,1.079022912
8002,1998,11,30,11,11.0,3639716.7898457935,10079047.354923323,669119.9999999999,0.0,17505980.20153161,0.0,258748.704,1487212.8768,22696829.0728141,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,25405921.735261824,0.0,0.0,0.0,1.079022912
8003,1998,11,30,12,12.0,6726261.42076337,14724397.013227163,669119.9999999999,0.0,12812695.642882695,0.0,258748.704,1487212.8768,16689399.699423585,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,19398492.36187131,0.0,0.0,0.0,1.079022912
