,floor_1,floor_2
196,22.219999999999995,22.22
197,22.219999999999995,22.220000000000002
198,22.21999999999999,22.220000000000013
199,22.219999999999988,22.219999999999988
200,22.220000000000002,22.22000000000001
201,22.219999999999978,22.21999999999998
202,22.220000000000006,22.22
203,22.220000000000006,22.219999999999995
204,22.22,22.220000000000013
205,22.219999999999995,22.22
206,22.219999999999995,22.219999999999988
207,22.220000000000013,22.219999999999988
208,22.21999999999999,22.22000000000001
209,22.22000000000001,22.21999999999999
210,22.219999999999995,22.219999999999988
211,22.219999999999995,22.21999999999998
212,22.220000000000006,22.220000000000006
213,22.219999999999995,22.22000000000001
214,22.219999999999995,22.220000000000013
215,22.220000000000013,22.22000000000002
216,22.220000000000006,22.219999999999978
217,22.22,22.22
218,22.220000000000024,22.219999999999995
219,22.22,22.22
220,22.219999999999988,22.220000000000006
221,22.220000000000024,22.21999999999999
222,22.220000000000002,22.22000000000001
223,22.219999999999974,22.220000000000002
224,22.21999999999996,22.220000000000006
225,22.219999999999988,22.220000000000002
226,22.219999999999995,22.22
227,22.219999999999995,22.22
228,22.21999999999999,22.219999999999988
229,22.21999999999999,22.21999999999998
230,22.220000000000002,22.21999999999996
231,22.21999999999999,22.22000000000001
232,22.219999999999995,22.22
233,22.21999999999999,22.219999999999974
234,22.22000000000001,22.219999999999974
235,22.220000000000002,22.219999999999974
236,22.220000000000002,22.220000000000013
237,22.220000000000013,22.220000000000002
238,22.21999999999999,22.219999999999988
239,22.21999999999999,22.220000000000024
240,22.21999999999999,22.220000000000002
241,22.219999999999988,22.21999999999998
242,22.22,22.22
243,22.22000000000001,22.220000000000002
244,22.220000000000013,22.220000000000006
245,22.220000000000027,22.220000000000006
246,22.220000000000002,22.219999999999988
247,22.220000000000002,22.220000000000006
248,22.21999999999999,22.220000000000013
249,22.21999999999999,22.21999999999998
250,22.22,22.22
251,22.219999999999995,22.220000000000027
252,22.22,22.220000000000006
253,22.219999999999988,22.220000000000006
254,22.220000000000013,22.220000000000002
255,22.220000000000006,22.22
256,22.219999999999995,22.220000000000013
257,22.220000000000013,22.22000000000002
258,22.219999999999995,22.219999999999988
259,22.219999999999985,22.22
260,22.21999999999999,22.22000000000002
261,22.22,22.22
262,22.22,22.219999999999988
263,22.220000000000002,22.22
264,22.22,22.22
265,22.22000000000001,22.22000000000001
266,22.220000000000002,22.219999999999988
267,22.22,22.22
268,22.220000000000002,22.22
269,22.22000000000003,22.22
270,22.21999999999998,22.21999999999999
271,22.220000000000002,22.22
272,22.220000000000002,22.219999999999985
273,22.219999999999995,22.22
274,22.22,22.21999999999999
275,22.22,22.22000000000001
276,22.219999999999995,22.22
277,22.22000000000001,22.21999999999998
278,22.22000000000001,22.220000000000013
279,22.220000000000006,22.219999999999995
280,22.220000000000002,22.220000000000013
281,22.21999999999999,22.220000000000017
282,22.21999999999999,22.219999999999974
283,22.21999999999999,22.22000000000001
284,22.22,22.22
285,22.219999999999995,22.22
286,22.219999999999995,22.219999999999995
287,22.22,22.22000000000002
288,22.219999999999988,22.22
289,22.21999999999999,22.21999999999998
290,22.21999999999999,22.22
291,22.21999999999999,22.22
292,22.219999999999995,22.220000000000013
293,22.220000000000017,22.22000000000002
294,22.21999999999999,22.22000000000001
295,22.22,22.22
296,22.220000000000002,22.22000000000001
297,22.219999999999995,22.22000000000001
298,22.21999999999999,22.219999999999978
299,22.22000000000001,22.220000000000006
300,22.21999999999999,22.21999999999997
301,22.220000000000002,22.220000000000002
302,22.22,22.220000000000017
303,22.220000000000002,22.22
304,22.22000000000001,22.220000000000017
305,22.22000000000001,22.219999999999974
306,22.219999999999995,22.22000000000001
307,22.220000000000006,22.22
308,22.219999999999988,22.22
309,22.219999999999988,22.22
310,22.219999999999988,22.22
311,22.22,22.220000000000002
312,22.220000000000002,22.22000000000002
313,22.22,22.22
314,22.21999999999999,22.22000000000001
315,22.220000000000006,22.220000000000024
316,22.21999999999999,22.219999999999995
317,22.22,22.21999999999999
318,22.220000000000002,22.219999999999995
319,22.22,22.22000000000001
320,22.21999999999999,22.21999999999999
321,22.220000000000002,22.220000000000006
322,22.219999999999995,22.21999999999998
323,22.220000000000017,22.219999999999995
324,22.22000000000001,22.21999999999998
325,22.219999999999995,22.220000000000027
326,22.220000000000002,22.22000000000001
327,22.220000000000002,22.220000000000017
328,22.22,22.22
329,22.219999999999995,22.22
330,22.219999999999988,22.219999999999988
331,22.22,22.22
332,22.219999999999988,22.220000000000027
333,22.21999999999999,22.22
334,22.219999999999978,22.220000000000027
335,22.219999999999988,22.22
336,22.220000000000002,22.219999999999995
337,22.219999999999988,22.22
338,22.219999999999995,22.219999999999988
339,22.21999999999999,22.220000000000002
340,22.219999999999988,22.219999999999988
341,22.22000000000001,22.219999999999988
342,22.22000000000001,22.219999999999995
343,22.219999999999974,22.22
344,22.220000000000013,22.22000000000001
345,22.219999999999995,22.219999999999967
346,22.219999999999988,22.21999999999999
347,22.220000000000006,22.21999999999998
348,22.220000000000006,22.220000000000013
349,22.220000000000006,22.219999999999974
350,22.219999999999988,22.22
351,22.219999999999988,22.21999999999998
352,22.22000000000001,22.220000000000002
353,22.220000000000002,22.22000000000002
354,22.219999999999978,22.219999999999988
355,22.219999999999985,22.22
356,22.22000000000001,22.22
357,22.219999999999988,22.22
358,22.220000000000017,22.22000000000001
359,22.22,22.21999999999999
360,22.220000000000027,22.220000000000002
361,22.219999999999967,22.219999999999988
362,22.22,22.22000000000001
363,22.220000000000006,22.219999999999988
364,22.219999999999995,22.21999999999999
365,22.219999999999988,22.22
366,22.22,22.220000000000002
367,22.22000000000002,22.220000000000002
368,22.22,22.220000000000002
369,22.220000000000013,22.21999999999999
370,22.220000000000002,22.219999999999985
371,22.22000000000002,22.219999999999995
372,22.219999999999995,22.21999999999999
373,22.220000000000013,22.21999999999998
374,22.21999999999999,22.22
375,22.220000000000002,22.220000000000013
376,22.22,22.220000000000013
377,22.22000000000001,22.220000000000002
378,22.219999999999985,22.22
379,22.219999999999988,22.22000000000001
380,22.22,22.22
381,22.220000000000006,22.22
382,22.21999999999999,22.219999999999988
383,22.22000000000001,22.22
384,22.220000000000002,22.22
385,22.22000000000001,22.22
386,22.22,22.22000000000001
387,22.22,22.22
388,22.22000000000001,22.220000000000002
389,22.22,22.22
390,22.219999999999995,22.22000000000001
391,22.220000000000002,22.22000000000001
392,22.219999999999978,22.220000000000024
393,22.219999999999995,22.219999999999988
394,22.21999999999998,22.220000000000002
395,22.22000000000001,22.22000000000001
396,22.22000000000001,22.22
397,22.220000000000017,22.22
398,22.219999999999988,22.21999999999998
399,22.219999999999985,22.219999999999963
400,22.21999999999999,22.22000000000001
401,22.22,22.22000000000002
402,22.220000000000002,22.22000000000002
403,22.22,22.220000000000013
404,22.22,22.219999999999988
405,22.21999999999998,22.22
406,22.220000000000006,22.22000000000001
407,22.22,22.219999999999988
408,22.220000000000013,22.22000000000001
409,22.220000000000002,22.219999999999995
410,22.219999999999988,22.22000000000001
411,22.219999999999985,22.22000000000001
412,22.21999999999999,22.21999999999998
413,22.220000000000002,22.22
414,22.22000000000001,22.219999999999988
415,22.220000000000002,22.220000000000027
416,22.219999999999988,22.220000000000013
417,22.220000000000006,22.219999999999995
418,22.220000000000002,22.21999999999997
419,22.219999999999995,22.22
420,22.219999999999995,22.21999999999998
421,22.220000000000013,22.22
422,22.22,22.22
423,22.219999999999988,22.21999999999997
424,22.220000000000006,22.22000000000002
425,22.220000000000002,22.22000000000001
426,22.21999999999999,22.220000000000002
427,22.220000000000013,22.22000000000001
428,22.219999999999988,22.22
429,22.219999999999978,22.220000000000002
430,22.21999999999999,22.219999999999995
431,22.22,22.22000000000001
432,22.220000000000002,22.219999999999988
433,22.219999999999988,22.220000000000017
434,22.22000000000002,22.22000000000001
435,22.220000000000017,22.22
436,22.220000000000034,22.220000000000002
437,22.21999999999999,22.22
438,22.22000000000002,22.219999999999995
439,22.21999999999996,22.22
440,22.219999999999946,22.220000000000002
441,22.220000000000038,22.22000000000001
442,22.219999999999974,22.219999999999988
443,22.22,22.220000000000027
444,22.220000000000013,22.21999999999999
445,22.22,22.220000000000013
446,22.220000000000013,22.219999999999974
447,22.21999999999999,22.219999999999988
448,22.220000000000006,22.22
449,22.22000000000001,22.22
450,22.22000000000001,22.21999999999999
451,22.22,22.22
452,22.21999999999999,22.220000000000017
453,22.21999999999999,22.22
454,22.22000000000001,22.22000000000001
455,22.22000000000001,22.21999999999999
456,22.22000000000001,22.219999999999995
457,22.21999999999999,22.21999999999999
458,22.220000000000002,22.220000000000002
459,22.22000000000003,22.220000000000002
460,22.22,22.22000000000001
461,22.22,22.21999999999999
462,22.21999999999999,22.220000000000002
463,22.220000000000002,22.220000000000002
464,22.220000000000013,22.22
465,22.219999999999985,22.21999999999999
466,22.219999999999988,22.220000000000006
467,22.21999999999999,22.219999999999974
468,22.22,22.219999999999988
469,22.220000000000002,22.219999999999988
470,22.21999999999999,22.219999999999988
471,22.219999999999978,22.219999999999963
472,22.21999999999999,22.21999999999999
473,22.220000000000006,22.220000000000002
474,22.220000000000006,22.220000000000002
475,22.219999999999988,22.219999999999988
476,22.220000000000006,22.220000000000002
477,22.22000000000002,22.22
478,22.220000000000006,22.22
479,22.220000000000013,22.220000000000002
480,22.219999999999985,22.21999999999999
481,22.219999999999988,22.22000000000001
482,22.219999999999995,22.22
483,22.21999999999997,22.220000000000006
484,22.219999999999988,22.21999999999999
485,22.219999999999995,22.220000000000002
486,22.22000000000001,22.220000000000002
487,22.219999999999988,22.219999999999988
488,22.21999999999999,22.22000000000002
489,22.21999999999999,22.220000000000013
490,22.22000000000002,22.219999999999995
491,22.219999999999995,22.219999999999978
492,22.21999999999998,22.22000000000001
493,22.220000000000006,22.22000000000001
494,22.220000000000002,22.219999999999988
495,22.220000000000006,22.219999999999985
496,22.21999999999999,22.22
497,22.22000000000001,22.220000000000013
498,22.22,22.220000000000006
499,22.220000000000024,22.22000000000001
500,22.22000000000001,22.220000000000027
501,22.21999999999999,22.22000000000001
502,22.220000000000002,22.219999999999995
503,22.22,22.220000000000002
504,22.22000000000001,22.21999999999999
505,22.220000000000017,22.219999999999988
506,22.220000000000013,22.22
507,22.220000000000013,22.22
508,22.22,22.22
509,22.220000000000002,22.220000000000002
510,22.22,22.219999999999988
511,22.219999999999988,22.22000000000001
512,22.219999999999995,22.22000000000001
513,22.22,22.22000000000002
514,22.220000000000006,22.22
515,22.220000000000002,22.21999999999999
516,22.22,22.219999999999985
517,22.22,22.21999999999998
518,22.220000000000006,22.220000000000002
519,22.22,22.22000000000001
520,22.22,22.22
521,22.22,22.219999999999995
522,22.21999999999999,22.22
523,22.21999999999999,22.22
524,22.219999999999988,22.219999999999995
525,22.22,22.21999999999999
526,22.219999999999985,22.22000000000001
527,22.219999999999995,22.21999999999999
528,22.219999999999995,22.21999999999999
529,22.219999999999995,22.220000000000027
530,22.22000000000001,22.219999999999974
531,22.220000000000002,22.219999999999995
532,22.219999999999985,22.220000000000013
533,22.22000000000001,22.22000000000002
534,22.219999999999995,22.219999999999995
535,22.220000000000002,22.220000000000002
536,22.21999999999999,22.21999999999999
537,22.22,22.22000000000001
538,22.219999999999995,22.220000000000013
539,22.219999999999995,22.219999999999985
540,22.22000000000001,22.22
541,22.219999999999995,22.22
542,22.21999999999999,22.219999999999985
543,22.22,22.21999999999998
544,22.219999999999985,22.22000000000001
545,22.220000000000002,22.22000000000001
546,22.219999999999988,22.22
547,22.220000000000002,22.219999999999988
548,22.219999999999988,22.22
549,22.22,22.22000000000001
550,22.219999999999995,22.22
551,22.220000000000006,22.219999999999988
552,22.220000000000002,22.22
553,22.220000000000006,22.220000000000013
554,22.22,22.22000000000001
555,22.22000000000001,22.219999999999985
556,22.220000000000006,22.219999999999988
557,22.22000000000001,22.219999999999995
558,22.21999999999999,22.21999999999998
559,22.22,22.219999999999985
560,22.22,22.219999999999988
561,22.22,22.220000000000006
562,22.219999999999995,22.22
563,22.21999999999999,22.22
564,22.22,22.220000000000006
565,22.22,22.219999999999995
566,22.220000000000002,22.220000000000002
567,22.22,22.22
568,22.220000000000002,22.220000000000006
569,22.22,22.220000000000006
570,22.219999999999995,22.219999999999988
571,22.22,22.219999999999967
572,22.220000000000006,22.22000000000001
573,22.219999999999988,22.22
574,22.220000000000002,22.22
575,22.21999999999999,22.22000000000001
576,22.220000000000006,22.219999999999985
577,22.22,22.219999999999988
578,22.219999999999995,22.22
579,22.220000000000006,22.219999999999988
580,22.219999999999985,22.22
581,22.219999999999995,22.22
582,22.220000000000006,22.219999999999995
583,22.21999999999999,22.22
584,22.22,22.22000000000002
585,22.21999999999999,22.220000000000024
586,22.219999999999995,22.220000000000006
587,22.219999999999988,22.22000000000001
588,22.22,22.220000000000013
589,22.220000000000006,22.219999999999995
590,22.219999999999995,22.22000000000001
591,22.21999999999999,22.219999999999988
592,22.21999999999999,22.22000000000001
593,22.22,22.22
594,22.219999999999988,22.21999999999997
595,22.220000000000017,22.219999999999974
596,22.21999999999999,22.220000000000002
597,22.220000000000002,22.220000000000013
598,22.22,22.219999999999988
599,22.219999999999974,22.21999999999998
600,22.22,22.22
601,22.21999999999998,22.220000000000013
602,22.22000000000001,22.219999999999988
603,22.21999999999999,22.219999999999988
604,22.219999999999985,22.21999999999999
605,22.219999999999985,22.219999999999988
606,22.219999999999988,22.220000000000002
607,22.21999999999999,22.22
608,22.21999999999999,22.22
609,22.220000000000006,22.220000000000017
610,22.220000000000006,22.220000000000024
611,22.219999999999995,22.22000000000001
612,22.220000000000013,22.22000000000001
613,22.220000000000002,22.22000000000001
614,22.220000000000006,22.22
615,22.22,22.22000000000001
616,22.220000000000006,22.219999999999978
617,22.220000000000002,22.21999999999999
618,22.220000000000006,22.219999999999988
619,22.219999999999988,22.220000000000002
620,22.22,22.21999999999998
621,22.219999999999978,22.220000000000002
622,22.220000000000006,22.219999999999995
623,22.22000000000001,22.22
624,22.22,22.21999999999999
625,22.220000000000002,22.21999999999998
626,22.220000000000002,22.22000000000001
627,22.220000000000006,22.220000000000013
628,22.21999999999998,22.21999999999998
629,22.22,22.219999999999988
630,22.219999999999988,22.219999999999995
631,22.21999999999999,22.22
632,22.21999999999999,22.22000000000001
633,22.220000000000002,22.22000000000001
634,22.219999999999995,22.219999999999988
635,22.21999999999999,22.22
636,22.220000000000006,22.22
637,22.220000000000002,22.220000000000002
638,22.220000000000002,22.22
639,22.219999999999995,22.22
640,22.219999999999995,22.21999999999999
641,22.22,22.220000000000017
642,22.220000000000002,22.220000000000024
643,22.22,22.22
644,22.21999999999999,22.219999999999995
645,22.219999999999988,22.219999999999985
646,22.219999999999988,22.21999999999999
647,22.220000000000002,22.219999999999978
648,22.220000000000002,22.220000000000006
649,22.220000000000002,22.22000000000001
650,22.22,22.219999999999978
651,22.22,22.22
652,22.220000000000002,22.220000000000006
653,22.22,22.220000000000006
654,22.22,22.219999999999988
655,22.219999999999995,22.21999999999999
656,22.22,22.21999999999999
657,22.22,22.219999999999988
658,22.219999999999995,22.22
659,22.219999999999995,22.220000000000002
660,22.220000000000002,22.21999999999999
661,22.22,22.220000000000002
662,22.220000000000002,22.220000000000006
663,22.220000000000002,22.220000000000002
664,22.22,22.220000000000002
665,22.22000000000001,22.219999999999988
666,22.22,22.22
667,22.22,22.22000000000001
668,22.21999999999999,22.219999999999988
669,22.22,22.220000000000002
670,22.22,22.220000000000002
671,22.22,22.22000000000001
672,22.22,22.219999999999988
673,22.220000000000002,22.219999999999988
674,22.22,22.220000000000006
675,22.219999999999995,22.219999999999988
676,22.22,22.22
677,22.219999999999988,22.220000000000006
678,22.220000000000013,22.22000000000001
679,22.22000000000001,22.219999999999988
680,22.220000000000002,22.220000000000006
681,22.22,22.219999999999988
682,22.22,22.220000000000006
683,22.220000000000002,22.219999999999985
684,22.22,22.22000000000001
685,22.220000000000006,22.21999999999999
686,22.22,22.21999999999999
687,22.219999999999995,22.21999999999999
688,22.21999999999999,22.22
689,22.22,22.22
690,22.219999999999988,22.220000000000006
691,22.219999999999995,22.22000000000003
692,22.220000000000006,22.22
693,22.22,22.219999999999974
694,22.220000000000006,22.220000000000006
695,22.22000000000001,22.22
696,22.220000000000006,22.219999999999995
697,22.220000000000002,22.22000000000001
698,22.21999999999999,22.220000000000013
699,22.219999999999995,22.22
700,22.220000000000002,22.220000000000006
701,22.22,22.21999999999998
702,22.22,22.22
703,22.220000000000006,22.22
704,22.219999999999995,22.22
705,22.220000000000002,22.21999999999999
706,22.22,22.22000000000001
707,22.220000000000002,22.219999999999988
708,22.22,22.22
709,22.22,22.220000000000013
710,22.220000000000002,22.219999999999995
711,22.219999999999995,22.21999999999998
712,22.219999999999995,22.220000000000024
713,22.21999999999999,22.219999999999988
714,22.21999999999999,22.22000000000001
715,22.219999999999995,22.220000000000013
716,22.22,22.22
717,22.21999999999999,22.220000000000013
718,22.21999999999999,22.22000000000001
719,22.219999999999988,22.219999999999985
720,22.220000000000006,22.219999999999985
721,22.22,22.220000000000013
722,22.22000000000001,22.22
723,22.220000000000002,22.220000000000013
724,22.219999999999988,22.22
725,22.22000000000001,22.220000000000002
726,22.22000000000001,22.220000000000006
727,22.219999999999988,22.22000000000002
728,22.22,22.22000000000002
729,22.220000000000006,22.22
730,22.220000000000002,22.220000000000006
731,22.21999999999999,22.219999999999985
732,22.22,22.22
733,22.220000000000006,22.21999999999999
734,22.220000000000002,22.22000000000001
735,22.22,22.22
736,22.21999999999999,22.21999999999999
737,22.22,22.219999999999988
738,22.21999999999999,22.220000000000027
739,22.22,22.22
740,22.21999999999998,22.220000000000013
741,22.21999999999999,22.220000000000002
742,22.21999999999999,22.220000000000002
743,22.219999999999995,22.22
744,22.21999999999999,22.220000000000024
745,22.22,22.219999999999988
746,22.220000000000002,22.219999999999988
747,22.219999999999988,22.21999999999999
748,22.220000000000006,22.22
749,22.220000000000013,22.220000000000002
750,22.220000000000024,22.22000000000001
751,22.219999999999985,22.219999999999974
752,22.220000000000006,22.220000000000013
753,22.220000000000017,22.220000000000013
754,22.21999999999999,22.21999999999997
755,22.219999999999988,22.220000000000013
756,22.220000000000002,22.22000000000001
757,22.22,22.219999999999988
758,22.219999999999988,22.219999999999988
759,22.22,22.22
760,22.219999999999995,22.220000000000002
761,22.220000000000002,22.219999999999995
762,22.220000000000002,22.21999999999998
763,22.219999999999995,22.220000000000002
764,22.219999999999995,22.21999999999997
765,22.219999999999995,22.220000000000013
766,22.21999999999999,22.22000000000004
767,22.220000000000002,22.220000000000027
768,22.220000000000002,22.219999999999967
769,22.21999999999999,22.21999999999999
770,22.219999999999995,22.22000000000002
771,22.22,22.219999999999978
772,22.22,22.220000000000006
773,22.22,22.21999999999998
774,22.220000000000024,22.22
775,22.219999999999988,22.219999999999995
776,22.219999999999995,22.22000000000001
777,22.220000000000002,22.219999999999995
778,22.220000000000006,22.22
779,22.220000000000002,22.220000000000002
780,22.219999999999995,22.22
781,22.220000000000002,22.220000000000002
782,22.219999999999995,22.219999999999988
783,22.220000000000006,22.22
784,22.220000000000006,22.21999999999999
785,22.22,22.22
786,22.22,22.219999999999985
787,22.219999999999995,22.22
788,22.22,22.219999999999995
789,22.22,22.219999999999995
790,22.22000000000001,22.21999999999997
791,22.220000000000013,22.219999999999988
792,22.22,22.21999999999998
793,22.21999999999999,22.219999999999967
794,22.220000000000002,22.219999999999967
795,22.22000000000001,22.22
796,22.220000000000002,22.22
797,22.219999999999995,22.220000000000027
798,22.220000000000002,22.22000000000001
799,22.22,22.220000000000002
800,22.220000000000013,22.21999999999998
801,22.22000000000001,22.22
802,22.21999999999999,22.22
803,22.219999999999995,22.21999999999996
804,22.22,22.220000000000006
805,22.219999999999995,22.220000000000002
806,22.21999999999999,22.21999999999999
807,22.219999999999995,22.220000000000027
808,22.22,22.220000000000006
809,22.22,22.22
810,22.220000000000002,22.220000000000006
811,22.21999999999999,22.219999999999978
812,22.22,22.22
813,22.220000000000002,22.22
814,22.21999999999999,22.219999999999988
815,22.21999999999998,22.219999999999988
816,22.22000000000001,22.220000000000013
817,22.220000000000002,22.220000000000006
818,22.22,22.22
819,22.220000000000002,22.22
820,22.220000000000002,22.219999999999988
821,22.22,22.22000000000001
822,22.220000000000002,22.220000000000013
823,22.21999999999999,22.219999999999988
824,22.220000000000002,22.22000000000001
825,22.22,22.22
826,22.219999999999995,22.21999999999999
827,22.22,22.22000000000001
828,22.220000000000002,22.220000000000013
829,22.219999999999995,22.22
830,22.220000000000002,22.220000000000013
831,22.22,22.220000000000013
832,22.219999999999995,22.220000000000002
833,22.22,22.220000000000002
834,22.22,22.22000000000001
835,22.220000000000002,22.22
836,22.220000000000002,22.220000000000034
837,22.219999999999995,22.21999999999999
838,22.21999999999999,22.219999999999974
839,22.220000000000006,22.219999999999995
840,22.219999999999988,22.22
841,22.21999999999999,22.22000000000001
842,22.220000000000006,22.22000000000001
843,22.21999999999999,22.219999999999963
844,22.220000000000006,22.219999999999995
845,22.220000000000006,22.220000000000013
846,22.22000000000001,22.21999999999997
847,22.21999999999999,22.220000000000013
848,22.219999999999995,22.22
849,22.22000000000002,22.22
850,22.22,22.219999999999995
851,22.22,22.21999999999998
852,22.220000000000002,22.22
853,22.21999999999999,22.220000000000002
854,22.22,22.220000000000006
855,22.22,22.219999999999988
856,22.22,22.219999999999985
857,22.22,22.22
858,22.22,22.22000000000001
859,22.22000000000001,22.22
860,22.220000000000006,22.219999999999988
