,floor_1_perimeter,floor_1_core,floor_2_perimeter,floor_2_core,floor_3_perimeter,floor_3_core,floor_1_plenum,floor_2_plenum,floor_3_plenum
1588,17.204670899332267,20.772679209771653,16.979547582656714,20.467345916346233,16.231164171533777,19.485629544285974,18.963151295856623,18.564068770197796,16.48834761878917
1589,17.07995643330683,20.662987556089647,16.827750552868107,20.324798488122596,16.069298962831866,19.329286498891378,18.801186413040323,18.389589927555363,16.334016419219466
1590,17.747605842821553,20.29489409797384,17.689261763748135,19.92806284106724,17.53031086840861,18.94041534478003,18.647740015762796,18.223421972839446,16.181583384226613
1591,21.942757823600598,22.334210380464114,21.92600346376238,22.23641920010363,21.895971954057007,21.996972280308942,18.55325342553216,18.160569797189126,16.075243982868525
1592,23.216409941855304,23.34175657140922,23.218394197779656,23.315945675057765,23.236374449407375,23.26839563613596,19.070033213617588,18.76834638293298,16.16117608566097
1593,23.35373085679812,23.542867336903715,23.3586785486786,23.31221894371763,23.363827179187375,23.292902487997807,19.525631047827254,19.279609167194007,16.45067070929316
1594,23.33071866001533,23.79871165602722,23.328910148762894,23.47814036859817,23.328326521783055,23.185089119568254,19.814713844356895,19.59584075843089,16.845226469234614
1595,23.234482202821745,24.015502886708816,23.233343161901164,23.67850581021336,23.228669739616628,23.121113471604872,20.0395670082844,19.808720376432195,17.18199428341404
1596,23.101085861535324,23.86518838729154,23.102274553320242,23.531096415316014,23.096979785116883,23.00210044935128,20.241737027963342,19.986225259270125,17.459796738410656
1597,23.355950738988813,24.0654805642435,23.161877174462383,23.924881692700026,23.1171175253999,23.155440676231635,20.391955023684055,20.134810998185618,17.6831029245072
1598,23.226433433690744,24.072991871796315,23.02699102048096,24.036820008317783,23.009201198669178,23.30495462820023,20.51797990119525,20.23619887080411,17.74498118832657
1599,22.952437849824108,24.046547097455527,22.91746028602537,24.042259060040234,22.913730164217224,23.407293285080804,20.577037285717708,20.295304321477115,17.692509467252304
1600,22.84546893727514,24.02260916067946,22.84383779345357,24.03379127566648,22.843810659666005,23.475200104830293,20.594279902985335,20.32579536902091,17.56244537807121
1601,22.664055111125425,23.442876695369467,22.668649877361656,23.294604562224013,22.667733311578854,22.86362177644529,20.615649307911543,20.36296641809023,17.452501645578558
1602,22.7404278014005,22.936854706904345,22.740659805438572,22.904720436468565,22.740966323143102,22.787422765304,20.543583835951473,20.31166909030957,17.379483906202008
1603,22.858104795163058,22.925875100202163,22.863894323505622,22.924057719542116,22.873280159318302,22.89597873145293,20.48426656586111,20.29346623395953,17.312927503252084
1604,22.921153113411513,22.936174323926956,22.927034495170695,22.942439386715257,22.933236579781354,22.93839242175204,20.49011433472363,20.32739129205929,17.278294092295233
1605,19.70270711547589,22.56430704469849,19.654197208792883,22.482101964713014,19.183921453808743,21.8179909041348,20.502913102893,20.35830421337493,17.243716955807862
1606,18.687845398189992,21.865567384701457,18.621505212758773,21.761903141891953,17.938804702734355,20.840900092000133,20.230750442467116,20.000650095645273,17.184771286237037
1607,18.23306695963006,21.446528279817752,18.15091789142661,21.32508563349972,17.404100925422014,20.33142966752863,19.969873665945716,19.67547064926706,17.098819253285342
1608,18.10784082530546,21.42410045370395,18.00642474850824,21.27969289000712,17.233360381217224,20.252526242232587,19.750531458441518,19.421308732648193,16.994979377739522
1609,17.964975514536384,21.298056404858972,17.843482421791432,21.130062355249642,17.062363004326354,20.09381701927423,19.60100690506359,19.24968737875694,16.886391149407157
1610,17.815084909178637,21.154799656472097,17.672283354676193,20.961412036287808,16.882668685924546,19.915008418784996,19.459982193365494,19.09302956112384,16.768889866571453
1611,17.687753035279293,21.010406239544135,17.522441993529235,20.78978223305187,16.722954620276724,19.731202419178167,19.32553228302445,18.944439485973934,16.65728571998871
1612,17.560142145002594,20.872337135952172,17.37087165362554,20.62232355440649,16.56197876056441,19.551937903268108,19.189757591396955,18.794588619394595,16.54249110048894
1613,17.48325527410967,20.787679193543372,17.268478808821023,20.50601946946996,16.45123833038478,19.42494900422271,19.055265087077675,18.646027826640953,16.429840866299386
1614,17.852993408009898,20.478134195733915,17.802867536739704,20.16878429298782,17.63213881089917,19.100483467554984,18.9372773767134,18.514049456788676,16.330932929286877
1615,21.975386022645438,22.379461920950003,21.960667710209172,22.296310395125793,21.929079440251883,22.038435243392666,18.84773434574111,18.458235269121737,16.276659085039157
1616,23.158535033318365,23.345448799896594,23.160052957018284,23.323293419904026,23.18100508745613,23.274446471457914,19.297450776516442,19.005045166366,16.327524585346456
1617,23.21827370608536,23.597767862403682,23.222831075202393,23.36648434954642,23.23069703946189,23.283955919322338,19.659488309228685,19.425346064867778,16.475887695435457
1618,23.158433659967137,23.825692311440065,23.156210821969673,23.544383051335085,23.153887373541874,23.167069730162275,19.85643348787164,19.643193406988935,16.66232891870571
1619,23.106224266815705,24.000551616935006,23.105483646236344,23.71058077277852,23.09684414325166,23.098364497019844,20.005858714452813,19.775685179948738,16.852216470806297
1620,23.002784919247354,23.813139207311,23.00362530598344,23.524229480668126,22.996002979089802,22.98128267034766,20.127036784262895,19.87287454914039,16.961996249564
1621,23.059128477486134,24.042244724826645,23.060850713479258,23.875930003310685,23.061418338072688,23.08863031252661,20.208187437887517,19.956224709935864,17.098442274779522
1622,23.02547409751369,24.058340465129955,23.031759982315965,24.019279950883824,23.027264961656563,23.16037778126266,20.332847154916994,20.060419849031536,17.144122889200148
1623,22.980996465002487,24.046597412491504,22.988943491539324,24.04165114713999,22.98404658018098,23.251353616885876,20.427929969290034,20.144857921539636,17.09482559634103
1624,22.957199756315855,24.036277441763946,22.963264842868018,24.040626463262136,22.96054672463427,23.33012836357641,20.50663681196965,20.229757822539995,17.0404806553458
1625,22.773742991196443,23.44606677353789,22.778569886302705,23.302150686285646,22.77690050689965,22.83130676937684,20.572714219667393,20.308226521205544,17.008813211461835
1626,22.819184025252053,22.9450132887021,22.818948733132498,22.91208569832475,22.82303753503227,22.78613290675334,20.54766570523569,20.312416569467132,17.02006926588938
1627,22.91979561267315,22.933329397432118,22.92518535033825,22.930798772575667,22.93777330602859,22.902655419861063,20.532966661826208,20.343650806990063,17.06756553887562
1628,22.947461399509415,22.94015552958798,22.95326142849809,22.94628744187137,22.962481611891253,22.94570714043705,20.548308092965737,20.38875480098935,17.0748866886437
1629,19.737044784730056,22.59592522594715,19.69308369985805,22.5180552323155,19.182911945443266,21.793196504345154,20.566001361227016,20.42511537344583,17.083022356576446
1630,18.744400151467097,21.905440564462086,18.68474987383559,21.80877581821178,17.947648363849325,20.809631034350144,20.298317921234464,20.062716063854477,17.0595981020836
1631,18.277311553189715,21.489224738946533,18.20216103607571,21.37534400619055,17.399066272925403,20.302202782507038,20.03362840760083,19.72784680922118,16.980419783439658
1632,18.12765248840662,21.45747588336968,18.033262033657014,21.320886429463265,17.203393030987545,20.213870393401034,19.808989486923316,19.465621399096637,16.86713097071584
1633,17.958344419304805,21.325704162893476,17.84387546595202,21.16574275956212,17.004881385493185,20.048812506424426,19.64669498345492,19.27948280377229,16.752369383129903
1634,17.761775296140105,21.17597172974665,17.62590429617048,20.990700169299227,16.77832623240764,19.86396609500332,19.48419392497821,19.099844705675096,16.619039838170416
1635,17.535562072312135,21.020661150063066,17.376780510075697,20.807836833147242,16.519604257909226,19.669655265953995,19.3144075864565,18.914719135565132,16.443335909107386
1636,17.33121194107345,20.861237507005843,17.147538758244004,20.61803070185966,16.277446866378487,19.46398952860398,19.14129833564,18.726539507253726,16.28417180962534
1637,17.222134049752224,20.753505620800993,17.0113156613037,20.476762447894274,16.13017897477098,19.309010977089947,18.983032228830087,18.55258844656249,16.145599266262256
1638,17.798787345820273,20.41179410431104,17.748988589652082,20.10448961148257,17.564655552270487,18.949342291398757,18.84976401117954,18.403682623367448,16.06507549872903
