,year,month,day,hour,outdoor_temperature,heat_transfer_window ,heat_transfer_wall,heat_transfer_infiltration,heat_transfer_natural_vent,heating_load,cooling_load,lighting_energy,equipment_energy,heat_energy,cool_energy,DHW_energy,pump_energy,fan_energy,total_electricity,total_district_cooling,total_district_heating,SWH_production,PV_production,wind_production,occupants
4257,2004,6,27,10,24.0,1110461918.6239936,726984615.3552848,832648384.5120001,0.0,0.0,9801081321.19855,1565051351.04,7604504755.199999,7477708781.507054,23241279931.4347,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,23241279931.4347,8982337962.80202,0.0,0.0,0.0,1532.1359999999997
4258,2004,6,27,11,24.0,843678377.9453665,758502862.5953008,832648384.5120001,0.0,0.0,9884406417.802729,1565051351.04,7604504755.199999,7540765918.196353,23439783926.797634,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,23439783926.797634,9045395099.491318,0.0,0.0,0.0,1532.1359999999997
4259,2004,6,27,12,26.0,824420630.8504403,782528504.4683347,832648384.5120001,0.0,0.0,11569376793.866013,1565051351.04,7604504755.199999,8794137797.303156,27494744022.96444,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,27494744022.96444,10298766978.598122,0.0,0.0,0.0,1532.1359999999997
4260,2004,6,27,13,26.0,851200196.542389,523868268.5777881,832648384.5120001,0.0,0.0,11592842681.434296,1582701557.76,7692755788.799999,8812045467.446941,27550010996.667355,1108674133.5857637,130457878.0830862,274669943.8695298,9680585168.512615,27550010996.667355,9920719601.032705,0.0,0.0,0.0,1128.9423157894737
4261,2004,6,27,14,26.0,983279220.3575313,631149870.4776849,832648384.5120001,0.0,0.0,11709073607.596832,1600351764.48,7781006822.4,8901491707.29507,27824220813.00137,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,27824220813.00137,10406120888.590034,0.0,0.0,0.0,1532.1359999999997
4262,2004,6,27,15,27.0,1003324440.601533,485804284.9247426,832648384.5120001,0.0,0.0,12579078959.361639,1600351764.48,7781006822.4,9549319271.570963,29916393564.099316,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,29916393564.099316,11053948452.865929,0.0,0.0,0.0,1532.1359999999997
4263,2004,6,27,16,27.0,825200527.49301,334603385.3175905,832648384.5120001,0.0,0.0,12654355882.109192,1600351764.48,7781006822.4,9606551146.28963,30094897934.718277,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,30094897934.718277,11111180327.584595,0.0,0.0,0.0,1532.1359999999997
4264,2004,6,27,17,26.0,828762045.6974125,513736137.8597417,832648384.5120001,0.0,0.0,11844941147.020823,1600351764.48,7781006822.4,9005099777.576452,28145858311.540012,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,28145858311.540012,10509728958.871418,0.0,0.0,0.0,1532.1359999999997
4265,2004,6,27,18,26.0,239155037.8746377,95055559.12710062,832648384.5120001,0.0,0.0,11524779345.692848,1441499904.0,6986747520.0,8757984703.199738,27391219701.247555,1108674133.5857637,130457878.0830862,274669943.8695298,8833375245.952616,27391219701.247555,9866658836.785501,0.0,0.0,0.0,1128.9423157894737
4266,2004,6,27,19,25.0,273555226.69257385,103802615.07125588,832648384.5120001,0.0,0.0,10545974294.303331,1406199490.56,6810245452.8,8026823506.071884,25041323876.06984,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,25041323876.06984,8818733601.490286,0.0,0.0,0.0,806.3873684210527
4267,2004,6,27,20,23.0,-75187402.7028055,-172201447.25306985,832648384.5120001,0.0,0.0,8972208864.724375,1406199490.56,6810245452.8,6857583859.612968,21250944452.75286,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,21250944452.75286,7649493955.031371,0.0,0.0,0.0,806.3873684210527
4268,2004,6,27,21,21.0,-73197935.3776709,-167644977.14856267,832648384.5120001,0.0,0.0,7260487259.5846195,1388549283.8400002,6721994419.199999,5583548603.228148,17133080403.584568,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,17133080403.584568,6375458698.646551,0.0,0.0,0.0,806.3873684210527
4269,2004,6,27,22,19.0,-71348461.8621772,-163409134.3800193,832648384.5120001,0.0,0.0,5589779268.470242,1388549283.8400002,6721994419.199999,4340960192.984811,13112200080.001108,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,13112200080.001108,5132870288.4032135,0.0,0.0,0.0,806.3873684210527
4270,2004,6,27,23,18.0,-71515173.01205598,-163790952.3475294,832648384.5120001,0.0,0.0,4696191776.038125,1370899077.12,6633743385.6,3675081672.2180743,10964032567.476486,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,10964032567.476486,4466991767.6364765,0.0,0.0,0.0,806.3873684210527
4271,2004,6,27,24,18.0,-70478036.38525797,-161415601.9335814,832648384.5120001,0.0,0.0,4668703909.736483,1370899077.12,6633743385.6,3654170213.3590636,10898890849.770546,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,10898890849.770546,4446080308.777466,0.0,0.0,0.0,806.3873684210527
4272,2004,6,28,1,18.0,-65327006.33237915,-149618215.69514585,832648384.5120001,0.0,0.0,4685731523.00758,1388549283.8400002,6721994419.199999,3667419636.1705556,10938952272.525763,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,10938952272.525763,4459329731.588958,0.0,0.0,0.0,806.3873684210527
4273,2004,6,28,2,17.0,-70691398.78499073,-161904265.09659287,832648384.5120001,0.0,0.0,3840485051.2826943,1388549283.8400002,6721994419.199999,3038627252.0205536,8905017128.233084,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,8905017128.233084,3830537347.4389563,0.0,0.0,0.0,806.3873684210527
4274,2004,6,28,3,16.0,-69905842.89694783,-160105109.174771,832648384.5120001,0.0,328076899.9207259,3349386015.2069616,1388549283.8400002,6721994419.199999,3204688047.235696,7726241430.812291,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,7726241430.812291,3996598142.6540985,0.0,0.0,0.0,806.3873684210527
4275,2004,6,28,4,15.0,-71298900.27992918,-163295623.66034466,832648384.5120001,0.0,1111749666.5635011,3283692775.792083,1388549283.8400002,6721994419.199999,4425526165.306598,7574455879.334711,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,7574455879.334711,5217436260.725,0.0,0.0,0.0,806.3873684210527
4276,2004,6,28,5,16.0,-69905842.89694783,-160105109.174771,832648384.5120001,0.0,358813579.36430293,3326159740.943543,1388549283.8400002,6721994419.199999,3236307427.722724,7672564571.215601,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,7672564571.215601,4028217523.1411266,0.0,0.0,0.0,806.3873684210527
4277,2004,6,28,6,18.0,520366278.5019319,175226624.6593091,832648384.5120001,0.0,0.0,4483484794.048338,1406199490.56,6810245452.8,3514417440.945705,10458391807.19022,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,10458391807.19022,4306327536.364107,0.0,0.0,0.0,806.3873684210527
4278,2004,6,28,7,22.0,1204387200.12706,435823428.67814034,832648384.5120001,0.0,0.0,7931481389.046983,1494450524.1599998,7251500620.800001,6082964862.620866,18750010256.60933,1108674133.5857637,130457878.0830862,274669943.8695298,9151078966.912617,18750010256.60933,7191638996.20663,0.0,0.0,0.0,1128.9423157894737
4279,2004,6,28,8,24.0,1262565861.7398942,1050351212.5317888,832648384.5120001,0.0,0.0,9723793287.565119,1565051351.04,7604504755.199999,7419177375.4477,23058230556.920593,1108674133.5857637,130457878.0830862,274669943.8695298,9574683928.192614,23058230556.920593,8527851509.0334635,0.0,0.0,0.0,1128.9423157894737
4280,2004,6,28,9,24.0,1160078090.3604803,1182664548.5284052,832648384.5120001,0.0,0.0,9848700722.450706,1565051351.04,7604504755.199999,7514521077.095266,23354197759.135963,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,23354197759.135963,9019150258.390232,0.0,0.0,0.0,1532.1359999999997
4281,2004,6,28,10,26.0,1159732925.3472083,1347449890.2955503,832648384.5120001,0.0,0.0,11530175945.203377,1565051351.04,7604504755.199999,8765234709.517542,27400838799.778015,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,27400838799.778015,10269863890.812508,0.0,0.0,0.0,1532.1359999999997
4282,2004,6,28,11,27.0,955659498.9210063,995926333.408413,832648384.5120001,0.0,0.0,12471477251.216478,1565051351.04,7604504755.199999,9466908274.969173,29662811865.962856,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,29662811865.962856,10971537456.264137,0.0,0.0,0.0,1532.1359999999997
4283,2004,6,28,12,28.0,901323363.0093821,1183108484.754437,832648384.5120001,0.0,0.0,13332782140.551367,1565051351.04,7604504755.199999,10107795879.960062,31735257867.397343,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,31735257867.397343,11612425061.255028,0.0,0.0,0.0,1532.1359999999997
4284,2004,6,28,13,28.0,896886882.9708459,696630407.5924528,832648384.5120001,0.0,0.0,13384239890.372696,1582701557.76,7692755788.799999,10147017967.205193,31856639805.200542,1108674133.5857637,130457878.0830862,274669943.8695298,9680585168.512615,31856639805.200542,11255692100.790956,0.0,0.0,0.0,1128.9423157894737
4285,2004,6,28,14,29.0,987247315.86415,640881211.0458639,832648384.5120001,0.0,0.0,14346106653.988688,1600351764.48,7781006822.4,10865581968.877487,34165546539.670845,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,34165546539.670845,12370211150.172451,0.0,0.0,0.0,1532.1359999999997
4286,2004,6,28,15,28.0,900952031.6514237,514134303.9061192,832648384.5120001,0.0,0.0,13582720240.859194,1600351764.48,7781006822.4,10299128145.743412,32325457100.414154,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,32325457100.414154,11803757327.038376,0.0,0.0,0.0,1532.1359999999997
4287,2004,6,28,16,27.0,809026295.0532124,433842159.86949956,832648384.5120001,0.0,0.0,12811916492.28668,1600351764.48,7781006822.4,9726932032.320604,30468029996.453133,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,30468029996.453133,11231561213.61557,0.0,0.0,0.0,1532.1359999999997
4288,2004,6,28,17,25.0,598696680.0658549,323259785.53417885,832648384.5120001,0.0,0.0,11233790850.536676,1600351764.48,7781006822.4,8554605871.215336,26666959546.69906,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,26666959546.69906,10059235052.5103,0.0,0.0,0.0,1532.1359999999997
4289,2004,6,28,18,24.0,234967588.7127348,142849868.61292446,832648384.5120001,0.0,0.0,10022912528.651949,1441499904.0,6986747520.0,7644360184.755267,23770124373.149464,1108674133.5857637,130457878.0830862,274669943.8695298,8833375245.952616,23770124373.149464,8753034318.34103,0.0,0.0,0.0,1128.9423157894737
4290,2004,6,28,19,24.0,68839511.62537701,29206732.332982115,832648384.5120001,0.0,0.0,9903546663.88071,1406199490.56,6810245452.8,7552486779.381012,23488404799.551525,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,23488404799.551525,8344396874.799415,0.0,0.0,0.0,806.3873684210527
4291,2004,6,28,20,23.0,-18247787.904214375,-41792845.25485447,832648384.5120001,0.0,0.0,9084663583.620327,1406199490.56,6810245452.8,6943669041.04403,21517074723.407925,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,21517074723.407925,7735579136.462433,0.0,0.0,0.0,806.3873684210527
4292,2004,6,28,21,22.0,-48863727.2631524,-111912424.8267211,832648384.5120001,0.0,0.0,8207517892.627748,1388549283.8400002,6721994419.199999,6290318871.346868,19407775296.5774,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,19407775296.5774,7082228966.76527,0.0,0.0,0.0,806.3873684210527
4293,2004,6,28,22,20.0,-68202105.4171109,-156203045.1424904,832648384.5120001,0.0,0.0,6544291563.276533,1388549283.8400002,6721994419.199999,5053428130.694196,15404572356.040775,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,15404572356.040775,5845338226.112598,0.0,0.0,0.0,806.3873684210527
4294,2004,6,28,23,22.0,-27006245.2953031,-61852309.79589452,832648384.5120001,0.0,0.0,8104590890.190308,1370899077.12,6633743385.6,6211731271.983686,19164135287.920288,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,19164135287.920288,7003641367.402089,0.0,0.0,0.0,806.3873684210527
4295,2004,6,28,24,22.0,-7949995.817469239,-18207847.807103097,832648384.5120001,0.0,0.0,8076988592.495026,1370899077.12,6633743385.6,6190788307.843659,19098625380.432285,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,19098625380.432285,6982698403.262062,0.0,0.0,0.0,806.3873684210527
4296,2004,6,29,1,17.0,-15428918.878558258,-35336799.31650046,832648384.5120001,0.0,0.0,3987568396.265817,1388549283.8400002,6721994419.199999,3151063594.7766232,9253094021.223724,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,9253094021.223724,3942973690.195026,0.0,0.0,0.0,806.3873684210527
4297,2004,6,29,2,17.0,-15428918.878558258,-35336799.31650046,832648384.5120001,0.0,0.0,3958919188.5820346,1388549283.8400002,6721994419.199999,3129173101.063814,9185350872.676102,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,9185350872.676102,3921083196.482217,0.0,0.0,0.0,806.3873684210527
4298,2004,6,29,3,17.0,-32493424.13246246,-74419576.42738302,832648384.5120001,0.0,0.0,3939504724.7982063,1388549283.8400002,6721994419.199999,3114408153.234356,9139301088.39857,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,9139301088.39857,3906318248.6527586,0.0,0.0,0.0,806.3873684210527
4299,2004,6,29,4,17.0,-40926379.01543623,-93733543.7046932,832648384.5120001,0.0,0.0,3916866380.113975,1388549283.8400002,6721994419.199999,3097194899.4223704,9085617890.94939,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,9085617890.94939,3889104994.840773,0.0,0.0,0.0,806.3873684210527
4300,2004,6,29,5,17.0,-41574589.40718498,-95218137.71341068,832648384.5120001,0.0,0.0,3891655335.085891,1388549283.8400002,6721994419.199999,3078025094.588613,9025847984.475151,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,9025847984.475151,3869935190.0070157,0.0,0.0,0.0,806.3873684210527
4301,2004,6,29,6,17.0,546650094.9093318,91113149.68791468,832648384.5120001,0.0,0.0,3805686664.5908785,1406199490.56,6810245452.8,3013413132.0509157,8820866898.261026,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,8820866898.261026,3805323227.4693184,0.0,0.0,0.0,806.3873684210527
4302,2004,6,29,7,18.0,1175910169.0717406,339622739.6475414,832648384.5120001,0.0,0.0,4785930128.599848,1494450524.1599998,7251500620.800001,3747143298.9630785,11172092741.272362,1108674133.5857637,130457878.0830862,274669943.8695298,9151078966.912617,11172092741.272362,4855817432.548842,0.0,0.0,0.0,1128.9423157894737
4303,2004,6,29,8,19.0,1276242630.828519,513978659.18204105,832648384.5120001,0.0,0.0,5777509613.053438,1565051351.04,7604504755.199999,4488415300.829439,13551671505.51361,1108674133.5857637,130457878.0830862,274669943.8695298,9574683928.192614,13551671505.51361,5597089434.415203,0.0,0.0,0.0,1128.9423157894737
4304,2004,6,29,9,20.0,1166853560.069438,680491447.0268419,832648384.5120001,0.0,0.0,6707919783.532395,1565051351.04,7604504755.199999,5182327747.614357,15787278423.039143,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,15787278423.039143,6686956928.909322,0.0,0.0,0.0,1532.1359999999997
4305,2004,6,29,10,21.0,1155249102.777758,748732073.0545409,832648384.5120001,0.0,0.0,7559796326.578171,1565051351.04,7604504755.199999,5816154991.386989,17837136410.592903,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,17837136410.592903,7320784172.681953,0.0,0.0,0.0,1532.1359999999997
4306,2004,6,29,11,23.0,863872878.602246,967454302.277082,832648384.5120001,0.0,0.0,9268909465.495161,1565051351.04,7604504755.199999,7087438999.424758,21950468326.447582,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,21950468326.447582,8592068180.719723,0.0,0.0,0.0,1532.1359999999997
4307,2004,6,29,12,24.0,728424681.207927,1168349862.1530004,832648384.5120001,0.0,0.0,10135039836.526073,1565051351.04,7604504755.199999,7731833539.514678,24034703197.997734,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,24034703197.997734,9236462720.809643,0.0,0.0,0.0,1532.1359999999997
4308,2004,6,29,13,24.0,689126003.7976938,717227934.2990842,832648384.5120001,0.0,0.0,10178148086.931545,1582701557.76,7692755788.799999,7764627665.723069,24136497396.958313,1108674133.5857637,130457878.0830862,274669943.8695298,9680585168.512615,24136497396.958313,8873301799.308832,0.0,0.0,0.0,1128.9423157894737
4309,2004,6,29,14,26.0,745739016.0907998,721667808.449467,832648384.5120001,0.0,0.0,11953850637.101824,1600351764.48,7781006822.4,9088058012.346613,28404987384.00899,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,28404987384.00899,10592687193.641579,0.0,0.0,0.0,1532.1359999999997
4310,2004,6,29,15,26.0,868951075.9679997,696965477.3002379,832648384.5120001,0.0,0.0,11961062022.945175,1600351764.48,7781006822.4,9093960482.07188,28421180908.853485,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,28421180908.853485,10598589663.366844,0.0,0.0,0.0,1532.1359999999997
4311,2004,6,29,16,26.0,897123823.3493127,652755251.8569454,832648384.5120001,0.0,0.0,11986958953.324795,1600351764.48,7781006822.4,9113874196.883295,28482086663.971798,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,28482086663.971798,10618503378.17826,0.0,0.0,0.0,1532.1359999999997
4312,2004,6,29,17,26.0,775825898.5099311,450355486.7143263,832648384.5120001,0.0,0.0,12048828682.546965,1600351764.48,7781006822.4,9160929339.358814,28628712638.551197,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,28628712638.551197,10665558520.653778,0.0,0.0,0.0,1532.1359999999997
4313,2004,6,29,18,25.0,632681578.5476557,364377065.82856834,832648384.5120001,0.0,0.0,10801839011.129494,1441499904.0,6986747520.0,8223551211.6713915,25645559520.066788,1108674133.5857637,130457878.0830862,274669943.8695298,8833375245.952616,25645559520.066788,9332225345.257154,0.0,0.0,0.0,1128.9423157894737
4314,2004,6,29,19,24.0,345623824.53122765,139221781.7532565,832648384.5120001,0.0,0.0,9898480543.241375,1406199490.56,6810245452.8,7549243544.203293,23475530363.14837,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,23475530363.14837,8341153639.6216955,0.0,0.0,0.0,806.3873684210527
4315,2004,6,29,20,22.0,-45112064.138245545,-103320003.80283558,832648384.5120001,0.0,0.0,8326280341.944922,1406199490.56,6810245452.8,6381024677.847209,19689266738.203106,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,19689266738.203106,7172934773.265612,0.0,0.0,0.0,806.3873684210527
4316,2004,6,29,21,21.0,-72190121.33476591,-165336784.14665526,832648384.5120001,0.0,0.0,7443528270.998495,1388549283.8400002,6721994419.199999,5723388713.34014,17566718741.127487,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,17566718741.127487,6515298808.758543,0.0,0.0,0.0,806.3873684210527
4317,2004,6,29,22,19.0,-70322836.29293916,-161060147.70121816,832648384.5120001,0.0,0.0,5769174886.521903,1388549283.8400002,6721994419.199999,4478028384.1024475,13537179408.880697,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,13537179408.880697,5269938479.52085,0.0,0.0,0.0,806.3873684210527
4318,2004,6,29,23,18.0,-70478036.38525797,-161415601.9335814,832648384.5120001,0.0,0.0,4871393814.829709,1370899077.12,6633743385.6,3808937121.7027698,11379094478.699377,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,11379094478.699377,4600847217.121172,0.0,0.0,0.0,806.3873684210527
4319,2004,6,29,24,19.0,-70322836.29293916,-161060147.70121816,832648384.5120001,0.0,0.0,5663358110.999673,1370899077.12,6633743385.6,4397198714.908435,13286730325.488955,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,13286730325.488955,5189108810.326838,0.0,0.0,0.0,806.3873684210527
4320,2004,6,30,1,18.0,-52858527.28894346,-121061701.45018604,832648384.5120001,0.0,0.0,4850751193.808743,1388549283.8400002,6721994419.199999,3793512249.5219097,11329890257.843044,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,11329890257.843044,4585422344.940312,0.0,0.0,0.0,806.3873684210527
4321,2004,6,30,2,17.0,-44182124.240619205,-101190165.68537053,832648384.5120001,0.0,0.0,3996705589.0026245,1388549283.8400002,6721994419.199999,3157985557.9055467,9275170567.438025,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,9275170567.438025,3949895653.3239493,0.0,0.0,0.0,806.3873684210527
4322,2004,6,30,3,17.0,-44182124.240619205,-101190165.68537053,832648384.5120001,0.0,0.0,3968646315.935284,1388549283.8400002,6721994419.199999,3136621109.121468,9208690140.821236,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,9208690140.821236,3928531204.5398707,0.0,0.0,0.0,806.3873684210527
4323,2004,6,30,4,17.0,-53805264.37714262,-123230010.11487636,832648384.5120001,0.0,0.0,3945125135.1226497,1388549283.8400002,6721994419.199999,3118729260.9960494,9152917393.17017,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,9152917393.17017,3910639356.414452,0.0,0.0,0.0,806.3873684210527
4324,2004,6,30,5,16.0,-69905842.89694783,-160105109.174771,832648384.5120001,0.0,264625165.0944529,3395181563.4110208,1388549283.8400002,6721994419.199999,3138278245.333808,7831843188.207514,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,7831843188.207514,3930188340.7522106,0.0,0.0,0.0,806.3873684210527
4325,2004,6,30,6,17.0,528496238.6959764,183206976.3945487,832648384.5120001,0.0,0.0,3816568158.2161593,1406199490.56,6810245452.8,3021701501.617584,8847074914.591248,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,8847074914.591248,3813611597.035987,0.0,0.0,0.0,806.3873684210527
4326,2004,6,30,7,21.0,1144159366.0263405,417275925.6968786,832648384.5120001,0.0,0.0,7272024900.109031,1494450524.1599998,7251500620.800001,5595827416.104658,17156539273.524977,1108674133.5857637,130457878.0830862,274669943.8695298,9151078966.912617,17156539273.524977,6704501549.690422,0.0,0.0,0.0,1128.9423157894737
4327,2004,6,30,8,23.0,1250548889.6884732,629631622.4842664,832648384.5120001,0.0,0.0,9088240578.086308,1565051351.04,7604504755.199999,6950299898.222017,21521055191.37254,1108674133.5857637,130457878.0830862,274669943.8695298,9574683928.192614,21521055191.37254,8058974031.807781,0.0,0.0,0.0,1128.9423157894737
4328,2004,6,30,9,26.0,1157618800.8564126,653194603.0347356,832648384.5120001,0.0,0.0,11682229925.555809,1565051351.04,7604504755.199999,8881439442.77374,27760436915.129654,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,27760436915.129654,10386068624.068707,0.0,0.0,0.0,1532.1359999999997
4329,2004,6,30,10,27.0,1118943214.1490219,731678329.7694038,832648384.5120001,0.0,0.0,12545885796.650043,1565051351.04,7604504755.199999,9524265045.874668,29838115098.528507,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,29838115098.528507,11028894227.169632,0.0,0.0,0.0,1532.1359999999997
4330,2004,6,30,11,28.0,820487101.0419469,964116187.063829,832648384.5120001,0.0,0.0,13438045888.993248,1565051351.04,7604504755.199999,10188248502.733816,31984633035.697426,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,31984633035.697426,11692877684.028782,0.0,0.0,0.0,1532.1359999999997
4331,2004,6,30,12,28.0,805522981.8520269,779223346.9927236,832648384.5120001,0.0,0.0,13493417316.790733,1565051351.04,7604504755.199999,10230393256.438986,32115799437.579388,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,32115799437.579388,11735022437.733952,0.0,0.0,0.0,1532.1359999999997
4332,2004,6,30,13,28.0,830114927.6574366,894750629.8562119,832648384.5120001,0.0,0.0,13485095491.711031,1582701557.76,7692755788.799999,10223866777.641367,32096404029.788486,1108674133.5857637,130457878.0830862,274669943.8695298,9680585168.512615,32096404029.788486,11332540911.22713,0.0,0.0,0.0,1128.9423157894737
4333,2004,6,30,14,29.0,859485409.0962255,707094080.5258601,832648384.5120001,0.0,0.0,14465836566.618107,1600351764.48,7781006822.4,10956732296.205093,34450046921.83514,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,34450046921.83514,12461361477.500057,0.0,0.0,0.0,1532.1359999999997
4334,2004,6,30,15,29.0,859622398.9922633,836512146.784605,832648384.5120001,0.0,0.0,14486232719.996593,1600351764.48,7781006822.4,10972409345.580044,34498110757.99081,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,34498110757.99081,12477038526.875008,0.0,0.0,0.0,1532.1359999999997
4335,2004,6,30,16,29.0,827299301.1592492,728226556.2205089,832648384.5120001,0.0,0.0,14529425505.688951,1600351764.48,7781006822.4,11005447287.489902,34600027608.29456,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,34600027608.29456,12510076468.784866,0.0,0.0,0.0,1532.1359999999997
4336,2004,6,30,17,28.0,786184716.8873901,491486294.46402466,832648384.5120001,0.0,0.0,13762040846.093925,1600351764.48,7781006822.4,10436008294.585613,32750262571.774235,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,32750262571.774235,11940637475.880577,0.0,0.0,0.0,1532.1359999999997
4337,2004,6,30,18,28.0,594048391.7503784,317527958.4656195,832648384.5120001,0.0,0.0,13354517199.291996,1441499904.0,6986747520.0,10122945416.122437,31787498395.31585,1108674133.5857637,130457878.0830862,274669943.8695298,8833375245.952616,31787498395.31585,11231619549.7082,0.0,0.0,0.0,1128.9423157894737
4338,2004,6,30,19,27.0,311370387.6048894,118002934.80809274,832648384.5120001,0.0,0.0,12450133405.901562,1406199490.56,6810245452.8,9447892794.441181,29614981299.781746,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,29614981299.781746,10239802889.859583,0.0,0.0,0.0,806.3873684210527
4339,2004,6,30,20,25.0,-72460063.81694245,-165955032.47596157,832648384.5120001,0.0,0.0,10881088005.470148,1406199490.56,6810245452.8,8282143399.363182,25835992179.892944,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,25835992179.892944,9074053494.781584,0.0,0.0,0.0,806.3873684210527
4340,2004,6,30,21,24.0,-43980640.80879643,-100728708.88130273,832648384.5120001,0.0,0.0,9980151985.137964,1388549283.8400002,6721994419.199999,7610694202.03539,23670382517.08206,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,23670382517.08206,8402604297.453793,0.0,0.0,0.0,806.3873684210527
4341,2004,6,30,22,23.7,-43651581.11476073,-99975064.60701413,832648384.5120001,0.0,0.0,9709430855.663479,1388549283.8400002,6721994419.199999,7408999665.982864,23019552391.202217,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,23019552391.202217,8200909761.401267,0.0,0.0,0.0,806.3873684210527
4342,2004,6,30,23,23.4,-42714862.997155726,-97829702.35587555,832648384.5120001,0.0,0.0,9394399300.950735,1370899077.12,6633743385.6,7173339202.928302,22263945480.187798,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,22263945480.187798,7965249298.3467045,0.0,0.0,0.0,806.3873684210527
4343,2004,6,30,24,23.1,-42387060.09580896,-97078936.50951707,832648384.5120001,0.0,0.0,9123266402.229563,1370899077.12,6633743385.6,6971340897.457874,21612119796.963413,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,21612119796.963413,7763250992.876277,0.0,0.0,0.0,806.3873684210527
