,year,month,day,hour,outdoor_temperature,heat_transfer_window ,heat_transfer_wall,heat_transfer_infiltration,heat_transfer_natural_vent,heating_load,cooling_load,lighting_energy,equipment_energy,heat_energy,cool_energy,DHW_energy,pump_energy,fan_energy,total_electricity,total_gas,SWH_production,PV_production,wind_production,occupants
0,1994,1,1,1,-1.7,-218118.92579749835,-2017644.5322140108,669119.9999999999,0.0,24799303.532999106,0.0,200736.0,1570959.936,32152758.48215971,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,43352447.02839033,0.0,0.0,0.0,4.4608
1,1994,1,1,2,-1.7,-309321.28386307886,-2861284.9380304306,669119.9999999999,0.0,46634535.10710529,0.0,200736.0,1570959.936,59971132.51815486,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,71170821.06438549,0.0,0.0,0.0,4.4608
2,1994,1,1,3,-3.4,-469858.3893500575,-4346285.892986452,669119.9999999999,0.0,38385408.46305841,0.0,200736.0,1570959.936,49614998.2017694,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,60814686.74800002,0.0,0.0,0.0,4.4608
3,1994,1,1,4,-4.5,-575736.1015400549,-5325676.3163640415,669119.9999999999,0.0,54240420.18518562,0.0,200736.0,1570959.936,69437009.22391255,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,80636697.77014318,0.0,0.0,0.0,4.4608
4,1994,1,1,5,-5.6,-744159.567463917,-6883627.713178185,669119.9999999999,0.0,48984341.88236594,0.0,200736.0,1570959.936,62901744.27892439,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,74101432.82515502,0.0,0.0,0.0,4.4608
5,1994,1,1,6,-5.6,-744159.567463917,-6883627.713178185,669119.9999999999,0.0,57541521.22784573,0.0,200736.0,1570959.936,73516407.21258214,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,84716095.75881277,0.0,0.0,0.0,4.4608
6,1994,1,1,7,-5.6,-494792.39672911074,-4576930.544616711,669119.9999999999,0.0,52543750.39942886,0.0,200736.0,1570959.936,67327672.29651278,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,78527360.84274341,0.0,0.0,0.0,4.4608
7,1994,1,1,8,-6.2,-48840.771777229565,-2668547.2042692,669119.9999999999,0.0,56262553.71813758,0.0,863164.7999999999,2019203.424,71937718.28086273,0.0,9890444.955176264,428543.0897371215,551228.4829663817,3862139.796703503,81828163.236039,0.0,0.0,0.0,3.93933248
8,1994,1,1,9,-2.3,871852.3711840401,-324258.7262876049,669119.9999999999,0.0,47473175.59622187,0.0,379391.04000000004,1705854.528,61017779.021113686,0.0,4576304.736875295,428543.0897371215,551228.4829663817,3065017.140703503,65594083.75798898,0.0,0.0,0.0,1.8227274879999997
9,1994,1,1,10,0.5,6316449.288009906,6943687.784017744,669119.9999999999,0.0,41817836.54647189,0.0,258748.704,1487212.8768,53938407.20251478,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,56647499.86496251,0.0,0.0,0.0,1.079022912
10,1994,1,1,11,2.2,6621078.972040728,8809340.920693781,669119.9999999999,0.0,34465823.72781338,0.0,258748.704,1487212.8768,44655000.78479849,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,47364093.447246216,0.0,0.0,0.0,1.079022912
11,1994,1,1,12,4.4,7205505.393526028,9995057.606908081,669119.9999999999,0.0,29119878.04444202,0.0,258748.704,1487212.8768,37754463.7310893,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,40463556.39353703,0.0,0.0,0.0,1.079022912
12,1994,1,1,13,5.5,3707268.914760201,3337513.367120457,669119.9999999999,0.0,28767658.167013824,0.0,258748.704,1487212.8768,37297804.106092356,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,40006896.768540084,0.0,0.0,0.0,1.079022912
13,1994,1,1,14,5.5,3283441.616822725,3748500.326340064,669119.9999999999,0.0,27985782.73741336,0.0,258748.704,1487212.8768,36284088.06291289,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,38993180.72536062,0.0,0.0,0.0,1.079022912
14,1994,1,1,15,5.0,2421860.6959356107,2414950.3228489817,669119.9999999999,0.0,29676136.79166322,0.0,258748.704,1487212.8768,38475663.547414504,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,41184756.20986223,0.0,0.0,0.0,1.079022912
15,1994,1,1,16,4.4,1194443.7708377065,591667.8484195936,669119.9999999999,0.0,31179178.599386,0.0,258748.704,1487212.8768,40424385.218891814,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,43133477.88133954,0.0,0.0,0.0,1.079022912
16,1994,1,1,17,3.8,174942.91059021486,-856478.3430538906,669119.9999999999,0.0,32565779.414191205,0.0,965941.6320000001,1995315.8399999999,42222138.97638236,0.0,3303684.1273671095,428543.0897371215,551228.4829663817,3941029.044703503,45525823.10374947,0.0,0.0,0.0,1.315846784
17,1994,1,1,18,3.3,-166212.39299865358,-1537498.5214776169,669119.9999999999,0.0,33467621.208849385,0.0,1344931.2,2425292.352,43379517.045751676,0.0,6194547.734920159,428543.0897371215,551228.4829663817,4749995.124703504,49574064.780671835,0.0,0.0,0.0,2.46726848
18,1994,1,1,19,3.3,-264158.65542593057,-2443521.41754059,669119.9999999999,0.0,33135148.260197863,0.0,2007360.0,2810304.0,42945073.15628909,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,52990409.80405973,0.0,0.0,0.0,4.001025344
19,1994,1,1,20,3.8,-172151.2530265014,-1592434.1875091658,669119.9999999999,0.0,33001721.05150698,0.0,2007360.0,2810304.0,42776217.609368674,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,52821554.25713931,0.0,0.0,0.0,4.001025344
20,1994,1,1,21,3.3,-176105.77028395372,-1629014.2783603934,669119.9999999999,0.0,33712818.13849104,0.0,2007360.0,2810304.0,43686564.23336701,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,53731900.88113765,0.0,0.0,0.0,4.001025344
21,1994,1,1,22,3.3,-166212.39299865358,-1537498.5214776169,669119.9999999999,0.0,33450945.157840945,0.0,2007360.0,2810304.0,43349442.07572061,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,53394778.723491244,0.0,0.0,0.0,4.001025344
22,1994,1,1,23,2.2,-147245.92498460354,-1362054.825594539,669119.9999999999,0.0,37005309.7624711,0.0,602208.0,2375268.9408,47871390.86275439,0.0,11199688.546230623,428543.0897371215,551228.4829663817,3957248.513503503,59071079.40898501,0.0,0.0,0.0,4.4608
23,1994,1,1,24,1.6,-208738.18758593054,-1930870.7912765895,669119.9999999999,0.0,36911432.64358074,0.0,602208.0,2375268.9408,47751723.23354216,0.0,11199688.546230623,428543.0897371215,551228.4829663817,3957248.513503503,58951411.77977278,0.0,0.0,0.0,4.4608
